dteday,cnt,temp
2012-01-24,232,0.3425
2012-01-24,490,0.3425
2012-01-24,255,0.3425
2012-01-24,116,0.3425
2012-01-24,153,0.3425
2012-01-24,175,0.3425
2012-01-24,203,0.3425
2012-01-24,173,0.3425
2012-01-24,208,0.3425
2012-01-24,278,0.3425
2012-01-24,515,0.3425
2012-01-24,423,0.3425
2012-01-24,331,0.3425
2012-01-24,229,0.3425
2012-01-24,172,0.3425
2012-01-24,125,0.3425
2012-01-24,99,0.3425
2012-01-25,31,0.294167
2012-01-25,13,0.294167
2012-01-25,6,0.294167
2012-01-25,1,0.294167
2012-01-25,4,0.294167
2012-01-25,33,0.294167
2012-01-25,88,0.294167
2012-01-25,257,0.294167
2012-01-25,513,0.294167
2012-01-25,236,0.294167
2012-01-25,141,0.294167
2012-01-25,157,0.294167
2012-01-25,193,0.294167
2012-01-25,212,0.294167
2012-01-25,160,0.294167
2012-01-25,155,0.294167
2012-01-25,246,0.294167
2012-01-25,470,0.294167
2012-01-25,439,0.294167
2012-01-25,316,0.294167
2012-01-25,235,0.294167
2012-01-25,185,0.294167
2012-01-25,113,0.294167
2012-01-25,66,0.294167
2012-01-26,25,0.341667
2012-01-26,21,0.341667
2012-01-26,7,0.341667
2012-01-26,6,0.341667
2012-01-26,3,0.341667
2012-01-26,28,0.341667
2012-01-26,88,0.341667
2012-01-26,239,0.341667
2012-01-26,530,0.341667
2012-01-26,274,0.341667
2012-01-26,108,0.341667
2012-01-26,111,0.341667
2012-01-26,165,0.341667
2012-01-26,173,0.341667
2012-01-26,128,0.341667
2012-01-26,164,0.341667
2012-01-26,224,0.341667
2012-01-26,413,0.341667
2012-01-26,406,0.341667
2012-01-26,313,0.341667
2012-01-26,224,0.341667
2012-01-26,192,0.341667
2012-01-26,142,0.341667
2012-01-26,91,0.341667
2012-01-27,38,0.425
2012-01-27,29,0.425
2012-01-27,13,0.425
2012-01-27,8,0.425
2012-01-27,4,0.425
2012-01-27,24,0.425
2012-01-27,72,0.425
2012-01-27,134,0.425
2012-01-27,220,0.425
2012-01-27,107,0.425
2012-01-27,126,0.425
2012-01-27,105,0.425
2012-01-27,180,0.425
2012-01-27,201,0.425
2012-01-27,176,0.425
2012-01-27,197,0.425
2012-01-27,267,0.425
2012-01-27,422,0.425
2012-01-27,383,0.425
2012-01-27,251,0.425
2012-01-27,159,0.425
2012-01-27,135,0.425
2012-01-27,119,0.425
2012-01-27,86,0.425
2012-01-28,69,0.315833
2012-01-28,58,0.315833
2012-01-28,41,0.315833
2012-01-28,17,0.315833
2012-01-28,8,0.315833
2012-01-28,10,0.315833
2012-01-28,15,0.315833
2012-01-28,31,0.315833
2012-01-28,91,0.315833
2012-01-28,158,0.315833
2012-01-28,191,0.315833
2012-01-28,296,0.315833
2012-01-28,314,0.315833
2012-01-28,373,0.315833
2012-01-28,362,0.315833
2012-01-28,410,0.315833
2012-01-28,407,0.315833
2012-01-28,290,0.315833
2012-01-28,241,0.315833
2012-01-28,206,0.315833
2012-01-28,120,0.315833
2012-01-28,127,0.315833
2012-01-28,103,0.315833
2012-01-28,85,0.315833
2012-01-29,96,0.2825
2012-01-29,73,0.2825
2012-01-29,51,0.2825
2012-01-29,21,0.2825
2012-01-29,5,0.2825
2012-01-29,7,0.2825
2012-01-29,5,0.2825
2012-01-29,12,0.2825
2012-01-29,70,0.2825
2012-01-29,111,0.2825
2012-01-29,191,0.2825
2012-01-29,255,0.2825
2012-01-29,288,0.2825
2012-01-29,316,0.2825
2012-01-29,280,0.2825
2012-01-29,310,0.2825
2012-01-29,322,0.2825
2012-01-29,234,0.2825
2012-01-29,168,0.2825
2012-01-29,159,0.2825
2012-01-29,111,0.2825
2012-01-29,69,0.2825
2012-01-29,64,0.2825
2012-01-29,25,0.2825
2012-01-30,10,0.269167
2012-01-30,9,0.269167
2012-01-30,7,0.269167
2012-01-30,4,0.269167
2012-01-30,5,0.269167
2012-01-30,26,0.269167
2012-01-30,80,0.269167
2012-01-30,225,0.269167
2012-01-30,493,0.269167
2012-01-30,198,0.269167
2012-01-30,85,0.269167
2012-01-30,99,0.269167
2012-01-30,134,0.269167
2012-01-30,132,0.269167
2012-01-30,115,0.269167
2012-01-30,138,0.269167
2012-01-30,221,0.269167
2012-01-30,438,0.269167
2012-01-30,410,0.269167
2012-01-30,306,0.269167
2012-01-30,181,0.269167
2012-01-30,162,0.269167
2012-01-30,94,0.269167
2012-01-30,52,0.269167
2012-01-31,15,0.39
2012-01-31,8,0.39
2012-01-31,2,0.39
2012-01-31,2,0.39
2012-01-31,1,0.39
2012-01-31,22,0.39
2012-01-31,104,0.39
2012-01-31,279,0.39
2012-01-31,512,0.39
2012-01-31,261,0.39
2012-01-31,144,0.39
2012-01-31,139,0.39
2012-01-31,194,0.39
2012-01-31,198,0.39
2012-01-31,160,0.39
2012-01-31,177,0.39
2012-01-31,307,0.39
2012-01-31,559,0.39
2012-01-31,502,0.39
2012-01-31,328,0.39
2012-01-31,238,0.39
2012-01-31,165,0.39
2012-01-31,129,0.39
2012-01-31,63,0.39
2012-02-01,31,0.469167
2012-02-01,4,0.469167
2012-02-01,7,0.469167
2012-02-01,3,0.469167
2012-02-01,1,0.469167
2012-02-01,18,0.469167
2012-02-01,67,0.469167
2012-02-01,208,0.469167
2012-02-01,520,0.469167
2012-02-01,276,0.469167
2012-02-01,133,0.469167
2012-02-01,143,0.469167
2012-02-01,179,0.469167
2012-02-01,186,0.469167
2012-02-01,192,0.469167
2012-02-01,194,0.469167
2012-02-01,283,0.469167
2012-02-01,539,0.469167
2012-02-01,526,0.469167
2012-02-01,335,0.469167
2012-02-01,264,0.469167
2012-02-01,233,0.469167
2012-02-01,140,0.469167
2012-02-01,97,0.469167
2012-02-02,31,0.399167
2012-02-02,17,0.399167
2012-02-02,9,0.399167
2012-02-02,2,0.399167
2012-02-02,1,0.399167
2012-02-02,19,0.399167
2012-02-02,74,0.399167
2012-02-02,205,0.399167
2012-02-02,445,0.399167
2012-02-02,228,0.399167
2012-02-02,78,0.399167
2012-02-02,105,0.399167
2012-02-02,148,0.399167
2012-02-02,137,0.399167
2012-02-02,141,0.399167
2012-02-02,174,0.399167
2012-02-02,229,0.399167
2012-02-02,450,0.399167
2012-02-02,410,0.399167
2012-02-02,327,0.399167
2012-02-02,213,0.399167
2012-02-02,148,0.399167
2012-02-02,109,0.399167
2012-02-02,61,0.399167
2012-02-03,38,0.313333
2012-02-03,22,0.313333
2012-02-03,6,0.313333
2012-02-03,4,0.313333
2012-02-03,2,0.313333
2012-02-03,17,0.313333
2012-02-03,88,0.313333
2012-02-03,226,0.313333
2012-02-03,441,0.313333
2012-02-03,270,0.313333
2012-02-03,129,0.313333
2012-02-03,164,0.313333
2012-02-03,216,0.313333
2012-02-03,198,0.313333
2012-02-03,170,0.313333
2012-02-03,216,0.313333
2012-02-03,311,0.313333
2012-02-03,488,0.313333
2012-02-03,385,0.313333
2012-02-03,267,0.313333
2012-02-03,163,0.313333
2012-02-03,134,0.313333
2012-02-03,119,0.313333
2012-02-03,77,0.313333
2012-02-04,86,0.264167
2012-02-04,43,0.264167
2012-02-04,44,0.264167
2012-02-04,18,0.264167
2012-02-04,6,0.264167
2012-02-04,4,0.264167
2012-02-04,5,0.264167
2012-02-04,28,0.264167
2012-02-04,90,0.264167
2012-02-04,157,0.264167
2012-02-04,224,0.264167
2012-02-04,270,0.264167
2012-02-04,300,0.264167
2012-02-04,302,0.264167
2012-02-04,276,0.264167
2012-02-04,305,0.264167
2012-02-04,143,0.264167
2012-02-04,67,0.264167
2012-02-04,64,0.264167
2012-02-04,80,0.264167
2012-02-04,77,0.264167
2012-02-04,78,0.264167
2012-02-04,95,0.264167
2012-02-04,70,0.264167
2012-02-05,61,0.265833
2012-02-05,51,0.265833
2012-02-05,63,0.265833
2012-02-05,17,0.265833
2012-02-05,9,0.265833
2012-02-05,4,0.265833
2012-02-05,4,0.265833
2012-02-05,16,0.265833
2012-02-05,62,0.265833
2012-02-05,92,0.265833
2012-02-05,148,0.265833
2012-02-05,182,0.265833
2012-02-05,248,0.265833
2012-02-05,274,0.265833
2012-02-05,243,0.265833
2012-02-05,272,0.265833
2012-02-05,296,0.265833
2012-02-05,306,0.265833
2012-02-05,181,0.265833
2012-02-05,69,0.265833
2012-02-05,50,0.265833
2012-02-05,66,0.265833
2012-02-05,191,0.265833
2012-02-05,42,0.265833
2012-02-06,21,0.282609
2012-02-06,6,0.282609
2012-02-06,3,0.282609
2012-02-06,2,0.282609
2012-02-06,17,0.282609
2012-02-06,72,0.282609
2012-02-06,234,0.282609
2012-02-06,444,0.282609
2012-02-06,277,0.282609
2012-02-06,116,0.282609
2012-02-06,116,0.282609
2012-02-06,150,0.282609
2012-02-06,141,0.282609
2012-02-06,140,0.282609
2012-02-06,171,0.282609
2012-02-06,228,0.282609
2012-02-06,430,0.282609
2012-02-06,437,0.282609
2012-02-06,291,0.282609
2012-02-06,201,0.282609
2012-02-06,154,0.282609
2012-02-06,87,0.282609
2012-02-06,46,0.282609
2012-02-07,23,0.354167
2012-02-07,14,0.354167
2012-02-07,4,0.354167
2012-02-07,2,0.354167
2012-02-07,3,0.354167
2012-02-07,15,0.354167
2012-02-07,100,0.354167
2012-02-07,299,0.354167
2012-02-07,529,0.354167
2012-02-07,289,0.354167
2012-02-07,116,0.354167
2012-02-07,129,0.354167
2012-02-07,172,0.354167
2012-02-07,184,0.354167
2012-02-07,138,0.354167
2012-02-07,146,0.354167
2012-02-07,276,0.354167
2012-02-07,509,0.354167
2012-02-07,518,0.354167
2012-02-07,338,0.354167
2012-02-07,212,0.354167
2012-02-07,190,0.354167
2012-02-07,118,0.354167
2012-02-07,51,0.354167
2012-02-08,23,0.256667
2012-02-08,10,0.256667
2012-02-08,1,0.256667
2012-02-08,1,0.256667
2012-02-08,1,0.256667
2012-02-08,20,0.256667
2012-02-08,98,0.256667
2012-02-08,281,0.256667
2012-02-08,508,0.256667
2012-02-08,253,0.256667
2012-02-08,108,0.256667
2012-02-08,102,0.256667
2012-02-08,138,0.256667
2012-02-08,126,0.256667
2012-02-08,108,0.256667
2012-02-08,54,0.256667
2012-02-08,75,0.256667
2012-02-08,155,0.256667
2012-02-08,167,0.256667
2012-02-08,161,0.256667
2012-02-08,125,0.256667
2012-02-08,129,0.256667
2012-02-08,98,0.256667
2012-02-08,60,0.256667
2012-02-09,26,0.265
2012-02-09,12,0.265
2012-02-09,2,0.265
2012-02-09,4,0.265
2012-02-09,1,0.265
2012-02-09,18,0.265
2012-02-09,76,0.265
2012-02-09,267,0.265
2012-02-09,484,0.265
2012-02-09,238,0.265
2012-02-09,97,0.265
2012-02-09,99,0.265
2012-02-09,158,0.265
2012-02-09,154,0.265
2012-02-09,144,0.265
2012-02-09,134,0.265
2012-02-09,238,0.265
2012-02-09,399,0.265
2012-02-09,417,0.265
2012-02-09,295,0.265
2012-02-09,199,0.265
2012-02-09,177,0.265
2012-02-09,107,0.265
2012-02-09,84,0.265
2012-02-10,43,0.280833
2012-02-10,13,0.280833
2012-02-10,16,0.280833
2012-02-10,5,0.280833
2012-02-10,2,0.280833
2012-02-10,17,0.280833
2012-02-10,64,0.280833
2012-02-10,230,0.280833
2012-02-10,448,0.280833
2012-02-10,275,0.280833
2012-02-10,124,0.280833
2012-02-10,153,0.280833
2012-02-10,176,0.280833
2012-02-10,192,0.280833
2012-02-10,146,0.280833
2012-02-10,191,0.280833
2012-02-10,268,0.280833
2012-02-10,396,0.280833
2012-02-10,359,0.280833
2012-02-10,262,0.280833
2012-02-10,151,0.280833
2012-02-10,122,0.280833
2012-02-10,113,0.280833
2012-02-10,65,0.280833
2012-02-11,53,0.224167
2012-02-11,45,0.224167
2012-02-11,26,0.224167
2012-02-11,9,0.224167
2012-02-11,4,0.224167
2012-02-11,2,0.224167
2012-02-11,9,0.224167
2012-02-11,19,0.224167
2012-02-11,78,0.224167
2012-02-11,90,0.224167
2012-02-11,166,0.224167
2012-02-11,183,0.224167
2012-02-11,221,0.224167
2012-02-11,235,0.224167
2012-02-11,243,0.224167
2012-02-11,124,0.224167
2012-02-11,146,0.224167
2012-02-11,144,0.224167
2012-02-11,108,0.224167
2012-02-11,87,0.224167
2012-02-11,63,0.224167
2012-02-11,48,0.224167
2012-02-11,46,0.224167
2012-02-11,20,0.224167
2012-02-12,21,0.1275
2012-02-12,24,0.1275
2012-02-12,27,0.1275
2012-02-12,14,0.1275
2012-02-12,1,0.1275
2012-02-12,3,0.1275
2012-02-12,2,0.1275
2012-02-12,18,0.1275
2012-02-12,26,0.1275
2012-02-12,63,0.1275
2012-02-12,91,0.1275
2012-02-12,124,0.1275
2012-02-12,140,0.1275
2012-02-12,138,0.1275
2012-02-12,111,0.1275
2012-02-12,155,0.1275
2012-02-12,164,0.1275
2012-02-12,87,0.1275
2012-02-12,96,0.1275
2012-02-12,80,0.1275
2012-02-12,57,0.1275
2012-02-12,36,0.1275
2012-02-12,28,0.1275
2012-02-12,23,0.1275
2012-02-13,9,0.2225
2012-02-13,6,0.2225
2012-02-13,4,0.2225
2012-02-13,1,0.2225
2012-02-13,2,0.2225
2012-02-13,17,0.2225
2012-02-13,72,0.2225
2012-02-13,195,0.2225
2012-02-13,417,0.2225
2012-02-13,205,0.2225
2012-02-13,71,0.2225
2012-02-13,90,0.2225
2012-02-13,118,0.2225
2012-02-13,140,0.2225
2012-02-13,135,0.2225
2012-02-13,155,0.2225
2012-02-13,211,0.2225
2012-02-13,407,0.2225
2012-02-13,405,0.2225
2012-02-13,263,0.2225
2012-02-13,214,0.2225
2012-02-13,147,0.2225
2012-02-13,102,0.2225
2012-02-13,36,0.2225
2012-02-14,14,0.319167
2012-02-14,6,0.319167
2012-02-14,3,0.319167
2012-02-14,3,0.319167
2012-02-14,2,0.319167
2012-02-14,22,0.319167
2012-02-14,90,0.319167
2012-02-14,280,0.319167
2012-02-14,513,0.319167
2012-02-14,262,0.319167
2012-02-14,98,0.319167
2012-02-14,112,0.319167
2012-02-14,172,0.319167
2012-02-14,173,0.319167
2012-02-14,124,0.319167
2012-02-14,145,0.319167
2012-02-14,266,0.319167
2012-02-14,523,0.319167
2012-02-14,406,0.319167
2012-02-14,281,0.319167
2012-02-14,184,0.319167
2012-02-14,109,0.319167
2012-02-14,77,0.319167
2012-02-14,57,0.319167
2012-02-15,22,0.348333
2012-02-15,5,0.348333
2012-02-15,4,0.348333
2012-02-15,3,0.348333
2012-02-15,1,0.348333
2012-02-15,25,0.348333
2012-02-15,95,0.348333
2012-02-15,321,0.348333
2012-02-15,515,0.348333
2012-02-15,231,0.348333
2012-02-15,120,0.348333
2012-02-15,138,0.348333
2012-02-15,163,0.348333
2012-02-15,170,0.348333
2012-02-15,134,0.348333
2012-02-15,171,0.348333
2012-02-15,231,0.348333
2012-02-15,487,0.348333
2012-02-15,468,0.348333
2012-02-15,311,0.348333
2012-02-15,211,0.348333
2012-02-15,178,0.348333
2012-02-15,107,0.348333
2012-02-15,58,0.348333
2012-02-16,23,0.316667
2012-02-16,5,0.316667
2012-02-16,7,0.316667
2012-02-16,1,0.316667
2012-02-16,3,0.316667
2012-02-16,20,0.316667
2012-02-16,87,0.316667
2012-02-16,288,0.316667
2012-02-16,498,0.316667
2012-02-16,202,0.316667
2012-02-16,44,0.316667
2012-02-16,71,0.316667
2012-02-16,45,0.316667
2012-02-16,64,0.316667
2012-02-16,31,0.316667
2012-02-16,53,0.316667
2012-02-16,118,0.316667
2012-02-16,289,0.316667
2012-02-16,353,0.316667
2012-02-16,258,0.316667
2012-02-16,216,0.316667
2012-02-16,145,0.316667
2012-02-16,111,0.316667
2012-02-16,73,0.316667
2012-02-17,34,0.343333
2012-02-17,18,0.343333
2012-02-17,12,0.343333
2012-02-17,1,0.343333
2012-02-17,1,0.343333
2012-02-17,16,0.343333
2012-02-17,71,0.343333
2012-02-17,226,0.343333
2012-02-17,520,0.343333
2012-02-17,283,0.343333
2012-02-17,116,0.343333
2012-02-17,142,0.343333
2012-02-17,198,0.343333
2012-02-17,205,0.343333
2012-02-17,170,0.343333
2012-02-17,221,0.343333
2012-02-17,307,0.343333
2012-02-17,465,0.343333
2012-02-17,377,0.343333
2012-02-17,282,0.343333
2012-02-17,171,0.343333
2012-02-17,129,0.343333
2012-02-17,107,0.343333
2012-02-17,82,0.343333
2012-02-18,86,0.346667
2012-02-18,45,0.346667
2012-02-18,45,0.346667
2012-02-18,18,0.346667
2012-02-18,7,0.346667
2012-02-18,1,0.346667
2012-02-18,9,0.346667
2012-02-18,41,0.346667
2012-02-18,102,0.346667
2012-02-18,138,0.346667
2012-02-18,205,0.346667
2012-02-18,286,0.346667
2012-02-18,369,0.346667
2012-02-18,384,0.346667
2012-02-18,427,0.346667
2012-02-18,499,0.346667
2012-02-18,404,0.346667
2012-02-18,364,0.346667
2012-02-18,246,0.346667
2012-02-18,188,0.346667
2012-02-18,148,0.346667
2012-02-18,114,0.346667
2012-02-18,118,0.346667
2012-02-18,74,0.346667
2012-02-19,74,0.28
2012-02-19,72,0.28
2012-02-19,48,0.28
2012-02-19,15,0.28
2012-02-19,3,0.28
2012-02-19,2,0.28
2012-02-19,5,0.28
2012-02-19,14,0.28
2012-02-19,56,0.28
2012-02-19,93,0.28
2012-02-19,191,0.28
2012-02-19,226,0.28
2012-02-19,255,0.28
2012-02-19,261,0.28
2012-02-19,237,0.28
2012-02-19,253,0.28
2012-02-19,212,0.28
2012-02-19,157,0.28
2012-02-19,167,0.28
2012-02-19,119,0.28
2012-02-19,103,0.28
2012-02-19,36,0.28
2012-02-19,55,0.28
2012-02-19,35,0.28
2012-02-20,41,0.28
2012-02-20,15,0.28
2012-02-20,20,0.28
2012-02-20,8,0.28
2012-02-20,6,0.28
2012-02-20,10,0.28
2012-02-20,44,0.28
2012-02-20,120,0.28
2012-02-20,110,0.28
2012-02-20,143,0.28
2012-02-20,208,0.28
2012-02-20,281,0.28
2012-02-20,312,0.28
2012-02-20,263,0.28
2012-02-20,289,0.28
2012-02-20,280,0.28
2012-02-20,253,0.28
2012-02-20,242,0.28
2012-02-20,172,0.28
2012-02-20,126,0.28
2012-02-20,98,0.28
2012-02-20,62,0.28
2012-02-20,26,0.28
2012-02-21,12,0.287826
2012-02-21,7,0.287826
2012-02-21,3,0.287826
2012-02-21,2,0.287826
2012-02-21,15,0.287826
2012-02-21,86,0.287826
2012-02-21,279,0.287826
2012-02-21,464,0.287826
2012-02-21,217,0.287826
2012-02-21,85,0.287826
2012-02-21,86,0.287826
2012-02-21,163,0.287826
2012-02-21,131,0.287826
2012-02-21,124,0.287826
2012-02-21,160,0.287826
2012-02-21,254,0.287826
2012-02-21,432,0.287826
2012-02-21,425,0.287826
2012-02-21,304,0.287826
2012-02-21,227,0.287826
2012-02-21,154,0.287826
2012-02-21,100,0.287826
2012-02-21,47,0.287826
2012-02-22,24,0.395833
2012-02-22,7,0.395833
2012-02-22,6,0.395833
2012-02-22,4,0.395833
2012-02-22,2,0.395833
2012-02-22,30,0.395833
2012-02-22,90,0.395833
2012-02-22,302,0.395833
2012-02-22,576,0.395833
2012-02-22,252,0.395833
2012-02-22,139,0.395833
2012-02-22,171,0.395833
2012-02-22,207,0.395833
2012-02-22,190,0.395833
2012-02-22,177,0.395833
2012-02-22,195,0.395833
2012-02-22,298,0.395833
2012-02-22,529,0.395833
2012-02-22,525,0.395833
2012-02-22,327,0.395833
2012-02-22,274,0.395833
2012-02-22,239,0.395833
2012-02-22,147,0.395833
2012-02-22,62,0.395833
2012-02-23,42,0.454167
2012-02-23,15,0.454167
2012-02-23,9,0.454167
2012-02-23,6,0.454167
2012-02-23,1,0.454167
2012-02-23,32,0.454167
2012-02-23,91,0.454167
2012-02-23,326,0.454167
2012-02-23,560,0.454167
2012-02-23,242,0.454167
2012-02-23,148,0.454167
2012-02-23,182,0.454167
2012-02-23,224,0.454167
2012-02-23,218,0.454167
2012-02-23,192,0.454167
2012-02-23,217,0.454167
2012-02-23,343,0.454167
2012-02-23,610,0.454167
2012-02-23,522,0.454167
2012-02-23,369,0.454167
2012-02-23,269,0.454167
2012-02-23,222,0.454167
2012-02-23,137,0.454167
2012-02-23,85,0.454167
2012-02-24,46,0.4075
2012-02-24,18,0.4075
2012-02-24,5,0.4075
2012-02-24,5,0.4075
2012-02-24,2,0.4075
2012-02-24,26,0.4075
2012-02-24,82,0.4075
2012-02-24,272,0.4075
2012-02-24,469,0.4075
2012-02-24,244,0.4075
2012-02-24,141,0.4075
2012-02-24,163,0.4075
2012-02-24,228,0.4075
2012-02-24,183,0.4075
2012-02-24,31,0.4075
2012-02-24,94,0.4075
2012-02-24,178,0.4075
2012-02-24,256,0.4075
2012-02-24,300,0.4075
2012-02-24,233,0.4075
2012-02-24,167,0.4075
2012-02-24,152,0.4075
2012-02-24,106,0.4075
2012-02-24,86,0.4075
2012-02-25,61,0.290833
2012-02-25,46,0.290833
2012-02-25,38,0.290833
2012-02-25,7,0.290833
2012-02-25,2,0.290833
2012-02-25,3,0.290833
2012-02-25,13,0.290833
2012-02-25,23,0.290833
2012-02-25,93,0.290833
2012-02-25,122,0.290833
2012-02-25,183,0.290833
2012-02-25,210,0.290833
2012-02-25,258,0.290833
2012-02-25,226,0.290833
2012-02-25,216,0.290833
2012-02-25,232,0.290833
2012-02-25,195,0.290833
2012-02-25,159,0.290833
2012-02-25,133,0.290833
2012-02-25,149,0.290833
2012-02-25,105,0.290833
2012-02-25,85,0.290833
2012-02-25,82,0.290833
2012-02-25,91,0.290833
2012-02-26,70,0.279167
2012-02-26,55,0.279167
2012-02-26,42,0.279167
2012-02-26,21,0.279167
2012-02-26,6,0.279167
2012-02-26,5,0.279167
2012-02-26,2,0.279167
2012-02-26,22,0.279167
2012-02-26,59,0.279167
2012-02-26,87,0.279167
2012-02-26,188,0.279167
2012-02-26,227,0.279167
2012-02-26,305,0.279167
2012-02-26,325,0.279167
2012-02-26,331,0.279167
2012-02-26,353,0.279167
2012-02-26,339,0.279167
2012-02-26,287,0.279167
2012-02-26,216,0.279167
2012-02-26,143,0.279167
2012-02-26,88,0.279167
2012-02-26,83,0.279167
2012-02-26,71,0.279167
2012-02-26,64,0.279167
2012-02-27,29,0.366667
2012-02-27,6,0.366667
2012-02-27,4,0.366667
2012-02-27,2,0.366667
2012-02-27,1,0.366667
2012-02-27,16,0.366667
2012-02-27,90,0.366667
2012-02-27,280,0.366667
2012-02-27,528,0.366667
2012-02-27,230,0.366667
2012-02-27,104,0.366667
2012-02-27,103,0.366667
2012-02-27,177,0.366667
2012-02-27,182,0.366667
2012-02-27,158,0.366667
2012-02-27,174,0.366667
2012-02-27,286,0.366667
2012-02-27,529,0.366667
2012-02-27,527,0.366667
2012-02-27,334,0.366667
2012-02-27,219,0.366667
2012-02-27,195,0.366667
2012-02-27,92,0.366667
2012-02-27,56,0.366667
2012-02-28,10,0.359167
2012-02-28,6,0.359167
2012-02-28,3,0.359167
2012-02-28,6,0.359167
2012-02-28,2,0.359167
2012-02-28,21,0.359167
2012-02-28,101,0.359167
2012-02-28,325,0.359167
2012-02-28,559,0.359167
2012-02-28,232,0.359167
2012-02-28,132,0.359167
2012-02-28,163,0.359167
2012-02-28,183,0.359167
2012-02-28,190,0.359167
2012-02-28,134,0.359167
2012-02-28,166,0.359167
2012-02-28,287,0.359167
2012-02-28,530,0.359167
2012-02-28,449,0.359167
2012-02-28,306,0.359167
2012-02-28,204,0.359167
2012-02-28,188,0.359167
2012-02-28,101,0.359167
2012-02-28,65,0.359167
2012-02-29,32,0.344348
2012-02-29,6,0.344348
2012-02-29,4,0.344348
2012-02-29,2,0.344348
2012-02-29,29,0.344348
2012-02-29,104,0.344348
2012-02-29,253,0.344348
2012-02-29,116,0.344348
2012-02-29,38,0.344348
2012-02-29,10,0.344348
2012-02-29,10,0.344348
2012-02-29,70,0.344348
2012-02-29,76,0.344348
2012-02-29,56,0.344348
2012-02-29,90,0.344348
2012-02-29,167,0.344348
2012-02-29,253,0.344348
2012-02-29,192,0.344348
2012-02-29,102,0.344348
2012-02-29,97,0.344348
2012-02-29,39,0.344348
2012-02-29,55,0.344348
2012-02-29,33,0.344348
2012-03-01,11,0.485833
2012-03-01,12,0.485833
2012-03-01,6,0.485833
2012-03-01,3,0.485833
2012-03-01,5,0.485833
2012-03-01,18,0.485833
2012-03-01,109,0.485833
2012-03-01,304,0.485833
2012-03-01,594,0.485833
2012-03-01,286,0.485833
2012-03-01,133,0.485833
2012-03-01,168,0.485833
2012-03-01,220,0.485833
2012-03-01,211,0.485833
2012-03-01,211,0.485833
2012-03-01,223,0.485833
2012-03-01,361,0.485833
2012-03-01,600,0.485833
2012-03-01,525,0.485833
2012-03-01,328,0.485833
2012-03-01,254,0.485833
2012-03-01,197,0.485833
2012-03-01,126,0.485833
2012-03-01,85,0.485833
2012-03-02,46,0.353333
2012-03-02,20,0.353333
2012-03-02,6,0.353333
2012-03-02,3,0.353333
2012-03-02,2,0.353333
2012-03-02,24,0.353333
2012-03-02,92,0.353333
2012-03-02,262,0.353333
2012-03-02,549,0.353333
2012-03-02,314,0.353333
2012-03-02,132,0.353333
2012-03-02,194,0.353333
2012-03-02,234,0.353333
2012-03-02,222,0.353333
2012-03-02,205,0.353333
2012-03-02,78,0.353333
2012-03-02,50,0.353333
2012-03-02,128,0.353333
2012-03-02,160,0.353333
2012-03-02,174,0.353333
2012-03-02,100,0.353333
2012-03-02,101,0.353333
2012-03-02,75,0.353333
2012-03-02,23,0.353333
2012-03-03,22,0.414167
2012-03-03,44,0.414167
2012-03-03,38,0.414167
2012-03-03,21,0.414167
2012-03-03,2,0.414167
2012-03-03,2,0.414167
2012-03-03,7,0.414167
2012-03-03,16,0.414167
2012-03-03,48,0.414167
2012-03-03,94,0.414167
2012-03-03,168,0.414167
2012-03-03,214,0.414167
2012-03-03,299,0.414167
2012-03-03,339,0.414167
2012-03-03,430,0.414167
2012-03-03,399,0.414167
2012-03-03,467,0.414167
2012-03-03,385,0.414167
2012-03-03,303,0.414167
2012-03-03,225,0.414167
2012-03-03,149,0.414167
2012-03-03,154,0.414167
2012-03-03,134,0.414167
2012-03-03,106,0.414167
2012-03-04,72,0.325833
2012-03-04,76,0.325833
2012-03-04,80,0.325833
2012-03-04,26,0.325833
2012-03-04,14,0.325833
2012-03-04,5,0.325833
2012-03-04,5,0.325833
2012-03-04,23,0.325833
2012-03-04,66,0.325833
2012-03-04,118,0.325833
2012-03-04,192,0.325833
2012-03-04,256,0.325833
2012-03-04,327,0.325833
2012-03-04,364,0.325833
2012-03-04,332,0.325833
2012-03-04,334,0.325833
2012-03-04,299,0.325833
2012-03-04,263,0.325833
2012-03-04,184,0.325833
2012-03-04,132,0.325833
2012-03-04,88,0.325833
2012-03-04,79,0.325833
2012-03-04,62,0.325833
2012-03-04,26,0.325833
2012-03-05,17,0.243333
2012-03-05,6,0.243333
2012-03-05,4,0.243333
2012-03-05,1,0.243333
2012-03-05,1,0.243333
2012-03-05,18,0.243333
2012-03-05,91,0.243333
2012-03-05,260,0.243333
2012-03-05,428,0.243333
2012-03-05,197,0.243333
2012-03-05,86,0.243333
2012-03-05,103,0.243333
2012-03-05,137,0.243333
2012-03-05,120,0.243333
2012-03-05,128,0.243333
2012-03-05,130,0.243333
2012-03-05,210,0.243333
2012-03-05,387,0.243333
2012-03-05,375,0.243333
2012-03-05,226,0.243333
2012-03-05,179,0.243333
2012-03-05,120,0.243333
2012-03-05,78,0.243333
2012-03-05,31,0.243333
2012-03-06,8,0.258333
2012-03-06,6,0.258333
2012-03-06,4,0.258333
2012-03-06,1,0.258333
2012-03-06,3,0.258333
2012-03-06,25,0.258333
2012-03-06,102,0.258333
2012-03-06,275,0.258333
2012-03-06,501,0.258333
2012-03-06,233,0.258333
